sl_contract_id,pregunta_id,pregunta_aclaracion,respuesta_aclaracion
1708570,396542,justificar experiencia mínimo personal técnico solicitar rol ingeniero deanálisis implementación seguridad hiperconvergencia certificación lajudicatura resolución proceso pericial seguridad informática rol tienenado ver objeto contratación implementación proceso contratación esun proceso judicial ser implementación arquitectura centrado software integraperfectamente recurso informático almacenamiento virtualización único sistema sesuministra mediante dispositivo basado x86 software poder instalar hardwarexistente deber excluir rol proceso garantizar transparencia nodirecionamiento proceso condicionamiento seguramente ser eror tipeo,estimado oferente relación interogante ninguno instancia proceso direcionar ninguno empresa obstante comisión técnica considerar pertinente ser estrictamente necesario calificación certificación judicatura resolución proceso pericial seguridad informática
1708570,396543,estimado rol ingeniero análisis implementación seguridad hiperconvergenciacon calificación certificación judicatura resolución proceso pericial enseguridad informática direcionado empresa persona cumplir conés certificación quitar permitir rol ser cumplir recurso seguridadesinformática general,estimado oferente relación interogante ninguno instancia proceso direcionar ninguno empresa obstante comisión técnica considerar pertinente ser estrictamente necesario calificación certificación judicatura resolución proceso pericial seguridad informática
1708570,396544,aclarar pliego solicitar nodo puerto ethernet rj45 cobre debeincluir cable conector conexión puerto switch switch sesolicito gig sfp fibra tener conectividad optimo confirmar requerido esolicitar puerto 10gbsfp+ nodo,estimado oferente apreciación ser corecto
1708570,396545,buena tarde solicitar cordialmente proceder dar paso pregunta número dos endondir indicar personal técnico deber ser instructor calificado solución dehiperconvergencia virtualización garantizar instalación transferencia conocimiento demostrar claramente querer direcionar solo empresa proceso través uningeniero contar certificación vci certificación vci solo contar solo persona elecuador proceso ser direcionado proceso serio acuerdo ley lacontratación publicar haber revisar especificación técnico haber ver sesolicitar perfil indicado pregunta,favor regir información constar especificación técnico solicitado proceso
1708570,396546,estimado oferent medio presente querer resaltar haber violación delreglamentodar compra público proceso licitación direcionar elproceso unamarca específica nutanix según laresolución re-sercop- publicado agosto delpresente año,estimado oferente ríjar especificación técnico requerido proceso embargo poder ofertar cualquiera marca siempre cumplir determinado especificación técnico pliego equipo ofertar proceso además violentar normativa regular contratación publicar
1708570,396547,estimar entidad esperar pregunta ser contestado manera respetuoso indicar losoferent remitar base especificación técnico solicitado observaninconsistenciar término referencia publicado,respuesta haber ser responder manera técnico motivado base especificación técnico pliego proceso
1708570,396548,haber revisar término referencia solicitar ingeniero ser instructorcalificar solución hiperconvergencia virtualización vci garantizar lainstalación transferencia conocimiento solicitar paso pregunta dos dehacer modificar fondo término referencia poder ser observar porla autoridad corespondiente estariar direcionar proceso solo empresa seríalar único cumplir,favor regir información constar especificación técnico solicitado proceso
1708570,396549,haber revisar término referencia solicitar ingeniero ser instructorcalificar solución hiperconvergencia virtualización vci garantizar lainstalación transferencia conocimiento solicitar paso pregunta dos dehacer modificar fondo término referencia poder ser observar porla autoridad corespondiente estariar direcionar proceso solo empresa seríalar único cumplir solicitar paso perfil pretender implantarir preguntar dos favor confirmar,favor regir información constar especificación técnico solicitado proceso
1708570,396550,favor confirmar puerto sistema hiperconvergente ser puerto fibra optica10gbar favor aclarar,estimado oferente requerir 10gbsfp+
1708570,396551,entender solución pasar firewal seguridad través zona sepreguntar configuración firewal ser responsabilidad universidad estatal bolívar,estimado oferente apreciación ser corecto mas embargo sistema hiperconvengente deber quedar integrado infraestructura seguridad disponible institución quedar operativo entero satisfación institución aceso intra extra net
1726894,488602,estimar entidad favor publicar documento especificación técnico formato editable,
1729960,404608,aclaracion,acto pregunta respuesta
1735450,404767,estimado favor confirmar forma pago,estimado oferente conformidad término referencia pagín literal indicar forma pago otorgar valor total contrato calidad anticipo restante valor total contrato ser cancelar pago parcial mensual
1735450,404773,pedir software visor documento escaneado necesitar entregar haber subir algún gestor documental existente,estimado oferente existir direción provincial guayas ies software haber subir gestor documental existente
1735450,404768,detale necesidad contratación presentar valor referencial proceso ahora decir presupuesto referencial ser disponible haber cambiar presupuesto,estimado oferente conformidad término referencia anexo literal presupuesto referencial proceso segundo fase servicio conversión rolo jackets microfilm almacenado medio magnético transformado archivo binario alsistema gestión documental archivo direción provincial guayas ser usd ochociento cincuenta cuatro mil ciento veintinueve dólares unidos américa incluir iva así ratificado estudio mercado
1735450,404769,cuál ser tipo tipo información contenido rolo jackets,estimado oferente ser planila aporte patronal público privado año jaket año
1735450,404770,tener definido tabla serie sub serie documental poser institución coneste proceso definir,estimado oferente encontrar definido tabla serie subseri determinado cordinación provincial afiliación control técnico provincia guaya
1735450,404771,mencionar imagen ser igual documento criterio poder resultar eróneo undocumento poder compuesto página coresponderir imagen sedebir considerar documento igual imagen documento poder contener varios imagen depágina documento,estimado oferente documento tipo archivo ser igual imagen conformidad descripción encontrar literal metodología trabajo especificación técnico término referencia pliego
1735450,404772,resolución captura mantener 30dpi poder ser 20dpi último mejoraríasu calidad almacenamiento transferencia información perder detale contenido deldocumento,estimado oferente equipo tener tener capacidad capturar 30dpi fin garantizar calidad imagen ser legible requerir administrador contrato disponer proceder 20dpi 30dpi siempre provedor adjudicado garantice imagen ser legible vez encontrar convertido imagen pdf
